Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14505.0,17,8,5905.64,4,4,4,12,Gold
14506.0,17,5,2012.17,4,4,4,12,Gold
14507.0,24,6,1383.18,3,4,3,10,Gold
14508.0,22,2,276.42,3,2,1,6,At-Risk
14511.0,11,5,1314.81,4,4,3,11,Gold
14512.0,188,2,275.28,1,2,1,4,Churned
14513.0,101,3,455.59000000000003,2,3,2,7,Silver
14514.0,61,3,1055.35,2,3,3,8,Silver
14515.0,18,6,2102.09,4,4,4,12,Gold
14517.0,33,2,330.45,3,2,2,7,Silver
14518.0,64,1,174.37,2,1,1,4,Churned
14520.0,2,2,270.6,4,2,1,7,Silver
14522.0,24,4,974.54,3,3,3,9,Silver
14523.0,108,1,241.09,2,1,1,4,Churned
14524.0,32,9,1867.68,3,4,4,11,Gold
14525.0,20,9,4332.2,3,4,4,11,Gold
14527.0,3,55,8508.82,4,4,4,12,Gold
14528.0,37,1,364.21999999999997,3,1,2,6,At-Risk
14529.0,60,3,620.04,2,3,2,7,Silver
14530.0,26,6,2925.91,3,4,4,11,Gold
14532.0,236,4,932.85,1,3,3,7,Silver
14533.0,25,7,1949.72,3,4,4,11,Gold
14534.0,3,18,4447.05,4,4,4,12,Gold
14535.0,60,3,2864.19,2,3,4,9,Silver
14536.0,260,1,171.8,1,1,1,3,Churned
14537.0,58,1,355.56,2,1,2,5,At-Risk
14538.0,65,2,388.25,2,2,2,6,At-Risk
14539.0,16,2,537.48,4,2,2,8,Silver
14540.0,10,3,996.26,4,3,3,10,Gold
14541.0,59,8,1461.65,2,4,3,9,Silver
14542.0,186,1,103.25,1,1,1,3,Churned
14543.0,29,16,3630.33,3,4,4,11,Gold
14544.0,24,2,2024.45,3,2,4,9,Silver
14546.0,5,5,2578.09,4,4,4,12,Gold
14547.0,4,8,4007.54,4,4,4,12,Gold
14548.0,151,2,652.8,1,2,2,5,At-Risk
14549.0,311,1,289.24,1,1,1,3,Churned
14550.0,11,2,765.62,4,2,3,9,Silver
14551.0,18,2,186.23,4,2,1,7,Silver
14552.0,152,1,165.07,1,1,1,3,Churned
14553.0,19,5,859.27,3,4,3,10,Gold
14554.0,10,4,2381.04,4,3,4,11,Gold
14555.0,57,2,324.14,2,2,2,6,At-Risk
14557.0,85,1,788.38,2,1,3,6,At-Risk
14560.0,7,22,2237.77,4,4,4,12,Gold
14561.0,76,3,1080.76,2,3,3,8,Silver
14562.0,4,18,5074.77,4,4,4,12,Gold
14565.0,96,4,3099.12,2,3,4,9,Silver
14566.0,111,1,1432.0,2,1,3,6,At-Risk
14567.0,57,2,1530.3600000000001,2,2,3,7,Silver
14569.0,1,1,227.39,4,1,1,6,At-Risk
14570.0,281,2,218.06,1,2,1,4,Churned
14572.0,3,7,2832.84,4,4,4,12,Gold
14573.0,180,9,1653.42,1,4,3,8,Silver
14576.0,372,1,35.400000000000006,1,1,1,3,Churned
14577.0,13,4,859.71,4,3,3,10,Gold
14578.0,3,1,168.63,4,1,1,6,At-Risk
14581.0,17,1,138.6,4,1,1,6,At-Risk
14582.0,41,1,114.11,3,1,1,5,At-Risk
14583.0,6,5,1052.55,4,4,3,11,Gold
14584.0,169,4,1042.26,1,3,3,7,Silver
14585.0,50,1,157.05,3,1,1,5,At-Risk
14586.0,277,1,237.36,1,1,1,3,Churned
14587.0,19,9,1601.14,3,4,3,10,Gold
14589.0,372,1,39.75,1,1,1,3,Churned
14591.0,15,4,1447.14,4,3,3,10,Gold
14592.0,35,3,570.46,3,3,2,8,Silver
14593.0,22,3,617.99,3,3,2,8,Silver
14594.0,7,2,379.83,4,2,2,8,Silver
14595.0,20,6,1740.6,3,4,4,11,Gold
14597.0,11,2,883.15,4,2,3,9,Silver
14598.0,44,1,221.97,3,1,1,5,At-Risk
14600.0,306,1,393.33000000000004,1,1,2,4,Churned
14601.0,11,1,213.96,4,1,1,6,At-Risk
14603.0,275,1,660.0,1,1,2,4,Churned
14606.0,1,93,12156.65,4,4,4,12,Gold
14607.0,16,14,16569.5,4,4,4,12,Gold
14608.0,4,4,1785.15,4,3,4,11,Gold
14609.0,72,4,601.56,2,3,2,7,Silver
14616.0,243,3,406.08000000000004,1,3,2,6,At-Risk
14618.0,9,3,553.44,4,3,2,9,Silver
14619.0,246,1,394.44,1,1,2,4,Churned
14620.0,206,2,412.78000000000003,1,2,2,5,At-Risk
14621.0,1,5,1788.3600000000001,4,4,4,12,Gold
14622.0,185,1,320.58000000000004,1,1,2,4,Churned
14623.0,32,5,889.25,3,4,3,10,Gold
14624.0,57,2,225.85,2,2,1,5,At-Risk
14625.0,196,2,899.63,1,2,3,6,At-Risk
14626.0,24,4,2791.27,3,3,4,10,Gold
14628.0,91,2,671.96,2,2,2,6,At-Risk
14629.0,4,2,959.01,4,2,3,9,Silver
14631.0,51,3,1006.98,3,3,3,9,Silver
14632.0,263,1,114.56,1,1,1,3,Churned
14633.0,266,1,344.90000000000003,1,1,2,4,Churned
14636.0,36,2,609.85,3,2,2,7,Silver
14638.0,51,1,443.6,3,1,2,6,At-Risk
14639.0,52,6,2984.49,2,4,4,10,Gold
14640.0,24,6,2125.08,3,4,4,11,Gold
14641.0,22,1,110.46,3,1,1,5,At-Risk
14642.0,59,1,96.12,2,1,1,4,Churned
14643.0,170,2,693.8100000000001,1,2,3,6,At-Risk
14644.0,68,2,830.76,2,2,3,7,Silver
14645.0,157,2,597.09,1,2,2,5,At-Risk
14646.0,2,73,280206.02,4,4,4,12,Gold
14647.0,201,1,243.22,1,1,1,3,Churned
14649.0,5,4,1417.29,4,3,3,10,Gold
14651.0,67,2,654.6,2,2,2,6,At-Risk
14652.0,77,1,114.18,2,1,1,4,Churned
14653.0,1,7,1947.55,4,4,4,12,Gold
14655.0,8,4,1932.23,4,3,4,11,Gold
14656.0,169,2,291.05,1,2,1,4,Churned
14657.0,18,4,848.22,4,3,3,10,Gold
14658.0,5,2,247.15,4,2,1,7,Silver
14659.0,9,9,2529.93,4,4,4,12,Gold
14660.0,87,2,285.74,2,2,1,5,At-Risk
14661.0,27,1,107.95,3,1,1,5,At-Risk
14662.0,29,4,771.17,3,3,3,9,Silver
14664.0,20,2,637.89,3,2,2,7,Silver
14665.0,61,5,1835.7,2,4,4,10,Gold
14666.0,24,1,195.25,3,1,1,5,At-Risk
14667.0,11,25,9241.2,4,4,4,12,Gold
14669.0,242,3,1269.99,1,3,3,7,Silver
14670.0,280,2,411.53,1,2,2,5,At-Risk
14672.0,235,2,765.55,1,2,3,6,At-Risk
14673.0,3,5,1736.4,4,4,4,12,Gold
14675.0,16,1,604.75,4,1,2,7,Silver
14676.0,31,6,2548.2400000000002,3,4,4,11,Gold
14680.0,25,16,28754.11,3,4,4,11,Gold
14681.0,71,3,498.95,2,3,2,7,Silver
14682.0,188,2,52.0,1,2,1,4,Churned
14684.0,26,5,1236.28,3,4,3,10,Gold
14687.0,107,1,628.38,2,1,2,5,At-Risk
14688.0,8,21,5630.87,4,4,4,12,Gold
14689.0,209,1,112.8,1,1,1,3,Churned
14690.0,44,2,371.7,3,2,2,7,Silver
14691.0,31,5,2114.33,3,4,4,11,Gold
14692.0,137,4,591.55,2,3,2,7,Silver
14693.0,265,1,172.9,1,1,1,3,Churned
14696.0,4,7,2078.95,4,4,4,12,Gold
14697.0,218,2,188.60999999999999,1,2,1,4,Churned
14698.0,2,5,1250.76,4,4,3,11,Gold
14699.0,214,1,109.13000000000001,1,1,1,3,Churned
14700.0,32,3,2235.3,3,3,4,10,Gold
14701.0,11,9,2549.37,4,4,4,12,Gold
14702.0,1,17,3292.14,4,4,4,12,Gold
14703.0,15,1,318.17,4,1,2,7,Silver
14704.0,11,9,1546.91,4,4,3,11,Gold
14705.0,199,1,179.0,1,1,1,3,Churned
14708.0,3,3,1126.37,4,3,3,10,Gold
14709.0,15,13,4921.04,4,4,4,12,Gold
14710.0,14,4,606.13,4,3,2,9,Silver
14711.0,10,11,2868.8,4,4,4,12,Gold
14712.0,29,3,917.07,3,3,3,9,Silver
14713.0,9,11,2666.36,4,4,4,12,Gold
14714.0,24,1,160.19,3,1,1,5,At-Risk
14715.0,25,4,867.38,3,3,3,9,Silver
14716.0,43,2,329.68,3,2,2,7,Silver
14719.0,2,5,1602.13,4,4,3,11,Gold
14720.0,6,3,663.81,4,3,2,9,Silver
14722.0,147,1,187.92000000000002,1,1,1,3,Churned
14723.0,10,6,1158.3,4,4,3,11,Gold
14725.0,25,1,718.08,3,1,3,7,Silver
14727.0,274,1,268.58,1,1,1,3,Churned
14729.0,374,1,313.49,1,1,2,4,Churned
14730.0,1,8,2005.06,4,4,4,12,Gold
14731.0,47,3,380.02,3,3,2,8,Silver
14732.0,8,8,2702.4900000000002,4,4,4,12,Gold
14733.0,16,12,9585.91,4,4,4,12,Gold
14735.0,4,32,6065.69,4,4,4,12,Gold
14737.0,4,3,1164.55,4,3,3,10,Gold
14738.0,43,7,1314.45,3,4,3,10,Gold
14739.0,4,7,3902.28,4,4,4,12,Gold
14740.0,197,3,1448.21,1,3,3,7,Silver
14741.0,12,6,1400.34,4,4,3,11,Gold
14744.0,16,7,1099.98,4,4,3,11,Gold
14745.0,113,5,1220.26,2,4,3,9,Silver
14747.0,249,1,328.2,1,1,2,4,Churned
14748.0,29,5,1415.75,3,4,3,10,Gold
14752.0,44,1,389.64,3,1,2,6,At-Risk
14753.0,87,1,563.15,2,1,2,5,At-Risk
14754.0,45,2,638.05,3,2,2,7,Silver
14755.0,10,11,5010.28,4,4,4,12,Gold
14756.0,15,1,738.96,4,1,3,8,Silver
14757.0,75,1,420.5,2,1,2,5,At-Risk
14758.0,145,4,1484.06,1,3,3,7,Silver
14759.0,5,3,1625.97,4,3,3,10,Gold
14760.0,297,1,89.2,1,1,1,3,Churned
14761.0,59,2,255.9,2,2,1,5,At-Risk
14762.0,264,1,300.52,1,1,1,3,Churned
14764.0,47,1,278.3,3,1,1,5,At-Risk
14765.0,29,3,254.11,3,3,1,7,Silver
14766.0,8,6,2473.37,4,4,4,12,Gold
14768.0,17,2,192.60000000000002,4,2,1,7,Silver
14769.0,3,8,10674.75,4,4,4,12,Gold
14770.0,232,2,876.42,1,2,3,6,At-Risk
14772.0,112,1,139.26,2,1,1,4,Churned
14775.0,58,3,1011.9,2,3,3,8,Silver
14776.0,51,11,2538.3,3,4,4,11,Gold
14778.0,127,2,730.86,2,2,3,7,Silver
14779.0,281,3,386.15,1,3,2,6,At-Risk
14780.0,55,2,447.68,2,2,2,6,At-Risk
14782.0,320,1,200.10000000000002,1,1,1,3,Churned
14784.0,26,2,289.99,3,2,1,6,At-Risk
14785.0,10,2,77.4,4,2,1,7,Silver
14788.0,7,2,679.4399999999999,4,2,3,9,Silver
14789.0,29,1,197.64,3,1,1,5,At-Risk
14790.0,17,4,745.06,4,3,3,10,Gold
14792.0,64,1,6.2,2,1,1,4,Churned
14793.0,21,1,228.99,3,1,1,5,At-Risk
14794.0,3,7,1319.91,4,4,3,11,Gold
14795.0,166,1,131.45000000000002,1,1,1,3,Churned
14796.0,1,17,8022.49,4,4,4,12,Gold
14798.0,53,3,173.74,2,3,1,6,At-Risk
14799.0,51,1,157.7,3,1,1,5,At-Risk
14800.0,48,12,4339.74,3,4,4,11,Gold
14801.0,61,1,193.14,2,1,1,4,Churned
14803.0,162,3,845.55,1,3,3,7,Silver
14804.0,9,1,353.27,4,1,2,7,Silver
14805.0,15,4,554.65,4,3,2,9,Silver
14806.0,75,1,193.39000000000001,2,1,1,4,Churned
14808.0,40,8,2741.17,3,4,4,11,Gold
14810.0,41,11,2087.88,3,4,4,11,Gold
14813.0,370,2,155.43,1,2,1,4,Churned
14815.0,37,2,778.5,3,2,3,8,Silver
14816.0,197,1,271.85,1,1,1,3,Churned
14817.0,200,2,1110.34,1,2,3,6,At-Risk
14818.0,74,3,657.8,2,3,2,7,Silver
14819.0,64,2,272.07,2,2,1,5,At-Risk
14820.0,21,4,507.29,3,3,2,8,Silver
14821.0,367,1,48.800000000000004,1,1,1,3,Churned
14823.0,180,3,321.43,1,3,2,6,At-Risk
14824.0,10,4,1127.71,4,3,3,10,Gold
14825.0,4,12,2226.91,4,4,4,12,Gold
14828.0,197,3,2139.76,1,3,4,8,Silver
14829.0,29,4,697.55,3,3,3,9,Silver
14830.0,53,1,197.13,2,1,1,4,Churned
14834.0,18,6,1720.3,4,4,4,12,Gold
14836.0,10,3,102.44999999999999,4,3,1,8,Silver
14837.0,90,4,1649.5,2,3,3,8,Silver
14840.0,268,1,62.85,1,1,1,3,Churned
14841.0,53,6,3295.76,2,4,4,10,Gold
14842.0,44,4,2824.69,3,3,4,10,Gold
14844.0,64,4,3189.81,2,3,4,9,Silver
14847.0,149,1,309.4,1,1,2,4,Churned
14849.0,22,25,7930.54,3,4,4,11,Gold
14850.0,312,1,325.75,1,1,2,4,Churned
14851.0,23,2,511.35,3,2,2,7,Silver
14852.0,58,6,2836.69,2,4,4,10,Gold
14853.0,24,2,475.8,3,2,2,7,Silver
14854.0,78,7,2759.83,2,4,4,10,Gold
14855.0,119,2,645.65,2,2,2,6,At-Risk
14856.0,36,3,1311.3799999999999,3,3,3,9,Silver
14857.0,60,2,1173.12,2,2,3,7,Silver
14859.0,13,4,1353.74,4,3,3,10,Gold
14860.0,19,1,170.32,3,1,1,5,At-Risk
14861.0,52,1,125.79,2,1,1,4,Churned
14862.0,26,2,841.1999999999999,3,2,3,8,Silver
14863.0,29,1,266.76,3,1,1,5,At-Risk
14865.0,7,2,52.2,4,2,1,7,Silver
14866.0,11,12,14389.9,4,4,4,12,Gold
14867.0,186,3,710.28,1,3,3,7,Silver
14868.0,3,8,2953.59,4,4,4,12,Gold
14869.0,9,2,725.7,4,2,3,9,Silver
14870.0,262,1,327.25,1,1,2,4,Churned
14871.0,3,4,522.38,4,3,2,9,Silver
14873.0,210,1,519.68,1,1,2,4,Churned
14875.0,108,2,1465.3200000000002,2,2,3,7,Silver
14878.0,13,9,1485.54,4,4,3,11,Gold
14880.0,77,3,706.19,2,3,3,8,Silver
14881.0,20,1,255.4,3,1,1,5,At-Risk
14882.0,27,2,589.7,3,2,2,7,Silver
14883.0,19,6,761.59,3,4,3,10,Gold
14885.0,132,1,765.3199999999999,2,1,3,6,At-Risk
14886.0,253,1,364.8,1,1,2,4,Churned
14887.0,79,1,1862.0,2,1,4,7,Silver
14888.0,207,1,369.2,1,1,2,4,Churned
14889.0,336,1,135.9,1,1,1,3,Churned
14890.0,254,1,125.65,1,1,1,3,Churned
14891.0,148,2,554.38,1,2,2,5,At-Risk
14893.0,10,2,1237.8500000000001,4,2,3,9,Silver
14894.0,85,1,655.75,2,1,2,5,At-Risk
14895.0,8,20,11138.710000000001,4,4,4,12,Gold
14896.0,205,2,468.77000000000004,1,2,2,5,At-Risk
14897.0,8,4,1366.38,4,3,3,10,Gold
14898.0,23,6,1303.52,3,4,3,10,Gold
14901.0,11,9,1421.29,4,4,3,11,Gold
14902.0,26,1,332.66,3,1,2,6,At-Risk
14903.0,21,5,2810.63,3,4,4,11,Gold
14904.0,2,2,1025.44,4,2,3,9,Silver
14905.0,158,2,616.15,1,2,2,5,At-Risk
14907.0,3,7,3501.1,4,4,4,12,Gold
14908.0,74,1,277.8,2,1,1,4,Churned
14910.0,3,4,434.35,4,3,2,9,Silver
14911.0,1,201,143825.06,4,4,4,12,Gold
14912.0,17,2,867.85,4,2,3,9,Silver
14913.0,36,4,1227.43,3,3,3,9,Silver
14915.0,91,2,307.48,2,2,2,6,At-Risk
14916.0,71,4,1268.98,2,3,3,8,Silver
14918.0,116,2,1610.15,2,2,3,7,Silver
14920.0,213,2,977.77,1,2,3,6,At-Risk
14921.0,30,2,1316.07,3,2,3,8,Silver
14923.0,51,1,749.1,3,1,3,7,Silver
14924.0,246,1,310.05,1,1,2,4,Churned
14929.0,32,1,223.88,3,1,1,5,At-Risk
14930.0,109,3,2372.86,2,3,4,9,Silver
14931.0,5,5,1257.68,4,4,3,11,Gold
14932.0,366,1,363.53,1,1,2,4,Churned
14934.0,82,2,1890.94,2,2,4,8,Silver
14935.0,297,1,1784.71,1,1,4,6,At-Risk
14936.0,34,8,8137.02,3,4,4,11,Gold
14937.0,57,3,1621.88,2,3,3,8,Silver
14944.0,30,12,5900.25,3,4,4,11,Gold
14946.0,14,1,100.9,4,1,1,6,At-Risk
14947.0,72,2,290.82,2,2,1,5,At-Risk
14948.0,23,6,1101.97,3,4,3,10,Gold
14950.0,19,1,371.2,3,1,2,6,At-Risk
14951.0,79,1,311.69,2,1,2,5,At-Risk
14952.0,60,11,8099.49,2,4,4,10,Gold
14953.0,25,1,289.82,3,1,1,5,At-Risk
14954.0,12,1,336.17,4,1,2,7,Silver
14957.0,253,1,58.49,1,1,1,3,Churned
14958.0,147,3,499.68,1,3,2,6,At-Risk
14959.0,64,4,695.42,2,3,3,8,Silver
14960.0,8,2,221.27,4,2,1,7,Silver
14961.0,11,9,7044.68,4,4,4,12,Gold
14962.0,271,1,126.7,1,1,1,3,Churned
14963.0,10,5,1487.8,4,4,3,11,Gold
14964.0,247,1,206.21,1,1,1,3,Churned
14965.0,96,2,599.0,2,2,2,6,At-Risk
14966.0,15,1,191.32,4,1,1,6,At-Risk
14967.0,50,1,463.8,3,1,2,6,At-Risk
14968.0,30,1,147.59,3,1,1,5,At-Risk
14970.0,68,4,1592.06,2,3,3,8,Silver
14971.0,35,3,1116.57,3,3,3,9,Silver
14972.0,128,1,114.77,2,1,1,4,Churned
14973.0,107,3,1314.45,2,3,3,8,Silver
14974.0,37,1,114.39,3,1,1,5,At-Risk
14975.0,57,1,279.94,2,1,1,4,Churned
14976.0,57,7,790.86,2,4,3,9,Silver
14978.0,72,5,1931.42,2,4,4,10,Gold
14981.0,246,1,102.12,1,1,1,3,Churned
14984.0,19,2,213.27,3,2,1,6,At-Risk
14985.0,198,2,296.75,1,2,1,4,Churned
14987.0,16,2,326.4,4,2,2,8,Silver
14988.0,212,1,334.54,1,1,2,4,Churned
14995.0,39,2,233.23000000000002,3,2,1,6,At-Risk
14997.0,46,3,546.1999999999999,3,3,2,8,Silver
14998.0,170,2,429.87,1,2,2,5,At-Risk
15000.0,48,1,490.52,3,1,2,6,At-Risk
15002.0,116,4,1641.76,2,3,3,8,Silver
15004.0,147,1,1246.32,1,1,3,5,At-Risk
15005.0,16,28,6316.57,4,4,4,12,Gold
15006.0,51,1,502.09,3,1,2,6,At-Risk
15007.0,159,1,156.91,1,1,1,3,Churned
15009.0,12,3,1261.78,4,3,3,10,Gold
15010.0,36,1,308.94,3,1,2,6,At-Risk
15012.0,54,2,423.04,2,2,2,6,At-Risk
15014.0,43,2,260.17,3,2,1,6,At-Risk
15016.0,173,1,170.04,1,1,1,3,Churned
15017.0,34,1,125.58,3,1,1,5,At-Risk
15018.0,39,3,496.21000000000004,3,3,2,8,Silver
15019.0,267,1,266.0,1,1,1,3,Churned
15021.0,9,9,1914.82,4,4,4,12,Gold
15022.0,12,4,905.04,4,3,3,10,Gold
15023.0,3,11,6802.76,4,4,4,12,Gold
15024.0,10,10,1661.33,4,4,3,11,Gold
15025.0,33,1,377.01,3,1,2,6,At-Risk
15026.0,80,3,469.0,2,3,2,7,Silver
15027.0,31,4,1066.1499999999999,3,3,3,9,Silver
15028.0,8,4,627.13,4,3,2,9,Silver
15030.0,72,2,518.28,2,2,2,6,At-Risk
15031.0,4,4,668.14,4,3,2,9,Silver
15032.0,256,3,4959.1,1,3,4,8,Silver
15033.0,5,10,2586.67,4,4,4,12,Gold
15034.0,16,8,4308.61,4,4,4,12,Gold
15035.0,90,1,252.73000000000002,2,1,1,4,Churned
15036.0,72,3,465.55,2,3,2,7,Silver
15038.0,59,6,705.49,2,4,3,9,Silver
15039.0,10,47,19914.44,4,4,4,12,Gold
15041.0,170,1,180.35,1,1,1,3,Churned
15042.0,199,1,135.93,1,1,1,3,Churned
15043.0,31,1,537.0,3,1,2,6,At-Risk
15044.0,19,17,7700.2300000000005,3,4,4,11,Gold
15045.0,152,2,735.66,1,2,3,6,At-Risk
15046.0,9,15,5213.7699999999995,4,4,4,12,Gold
15047.0,270,1,343.62,1,1,2,4,Churned
15048.0,65,4,384.05,2,3,2,7,Silver
15049.0,274,1,121.17000000000002,1,1,1,3,Churned
15050.0,25,3,1782.09,3,3,4,10,Gold
15051.0,23,3,1391.61,3,3,3,9,Silver
15052.0,319,1,215.78,1,1,1,3,Churned
15053.0,5,3,697.79,4,3,3,10,Gold
15054.0,12,2,302.1,4,2,1,7,Silver
15057.0,275,2,1489.5,1,2,3,6,At-Risk
15058.0,25,11,2124.9900000000002,3,4,4,11,Gold
15059.0,41,9,1337.72,3,4,3,10,Gold
15060.0,8,4,303.09,4,3,1,8,Silver
15061.0,4,48,54534.14,4,4,4,12,Gold
15062.0,71,4,987.86,2,3,3,8,Silver
15063.0,213,1,370.79999999999995,1,1,2,4,Churned
15065.0,38,4,3158.13,3,3,4,10,Gold
15066.0,53,1,893.59,2,1,3,6,At-Risk
15067.0,78,3,1744.76,2,3,4,9,Silver
15068.0,46,2,553.36,3,2,2,7,Silver
15069.0,179,1,1109.53,1,1,3,5,At-Risk
15070.0,373,1,106.2,1,1,1,3,Churned
15071.0,94,2,982.07,2,2,3,7,Silver
15073.0,10,3,1043.41,4,3,3,10,Gold
15074.0,105,1,748.87,2,1,3,6,At-Risk
15075.0,78,1,773.03,2,1,3,6,At-Risk
15076.0,173,1,880.85,1,1,3,5,At-Risk
15078.0,7,32,9743.11,4,4,4,12,Gold
15079.0,213,4,895.61,1,3,3,7,Silver
15081.0,22,5,504.8,3,4,2,9,Silver
15083.0,257,1,88.2,1,1,1,3,Churned
15087.0,282,1,306.94,1,1,1,3,Churned
15088.0,21,2,1160.07,3,2,3,8,Silver
15089.0,10,6,2420.84,4,4,4,12,Gold
15090.0,308,1,381.32,1,1,2,4,Churned
15091.0,68,1,480.71,2,1,2,5,At-Risk
15092.0,215,2,457.81,1,2,2,5,At-Risk
15093.0,18,6,4597.02,4,4,4,12,Gold
15095.0,104,4,1370.6,2,3,3,8,Silver
15096.0,43,1,219.39000000000001,3,1,1,5,At-Risk
15097.0,4,1,248.08,4,1,1,6,At-Risk
15098.0,182,3,39916.5,1,3,4,8,Silver
15099.0,84,1,410.48,2,1,2,5,At-Risk
15100.0,334,3,876.0,1,3,3,7,Silver
15101.0,9,2,317.53,4,2,2,8,Silver
15103.0,31,2,703.36,3,2,3,8,Silver
15104.0,197,2,1027.44,1,2,3,6,At-Risk
15105.0,18,7,2298.93,4,4,4,12,Gold
15106.0,18,5,1422.52,4,4,3,11,Gold
15107.0,311,6,319.5,1,4,2,7,Silver
15108.0,142,4,1300.25,2,3,3,8,Silver
15109.0,246,1,484.95,1,1,2,4,Churned
15110.0,24,4,996.1,3,3,3,9,Silver
15111.0,29,3,1567.48,3,3,3,9,Silver
15113.0,10,3,3609.33,4,3,4,11,Gold
15114.0,30,10,2760.56,3,4,4,11,Gold
15115.0,18,1,340.11,4,1,2,7,Silver
15116.0,18,4,1352.75,4,3,3,10,Gold
15117.0,15,5,1551.78,4,4,3,11,Gold
15118.0,134,1,244.8,2,1,1,4,Churned
15119.0,246,1,266.4,1,1,1,3,Churned
15120.0,134,1,358.82,2,1,2,5,At-Risk
15121.0,50,2,457.72,3,2,2,7,Silver
15122.0,114,3,1633.78,2,3,3,8,Silver
15123.0,7,2,2199.31,4,2,4,10,Gold
15124.0,23,2,184.19,3,2,1,6,At-Risk
15125.0,25,15,11528.48,3,4,4,11,Gold
15127.0,66,1,406.53,2,1,2,5,At-Risk
15128.0,60,4,1471.0,2,3,3,8,Silver
15129.0,50,11,3447.4,3,4,4,11,Gold
15130.0,170,1,330.11,1,1,2,4,Churned
15132.0,18,5,977.9300000000001,4,4,3,11,Gold
15133.0,128,3,982.42,2,3,3,8,Silver
15134.0,15,8,1387.99,4,4,3,11,Gold
15135.0,239,1,139.05,1,1,1,3,Churned
15136.0,3,4,1286.7,4,3,3,10,Gold
15139.0,240,2,178.96,1,2,1,4,Churned
15140.0,52,7,2354.25,2,4,4,10,Gold
15142.0,46,1,498.74,3,1,2,6,At-Risk
15143.0,226,1,259.45,1,1,1,3,Churned
15144.0,8,17,6580.44,4,4,4,12,Gold
15145.0,4,4,1194.73,4,3,3,10,Gold
15146.0,165,2,1327.16,1,2,3,6,At-Risk
15147.0,240,1,623.5,1,1,2,4,Churned
15148.0,11,1,301.29,4,1,1,6,At-Risk
15149.0,134,1,520.8000000000001,2,1,2,5,At-Risk
15150.0,17,10,5314.47,4,4,4,12,Gold
15152.0,10,13,4745.69,4,4,4,12,Gold
15153.0,31,1,329.25,3,1,2,6,At-Risk
15154.0,75,1,296.42,2,1,1,4,Churned
15156.0,1,3,961.49,4,3,3,10,Gold
15157.0,4,3,1936.07,4,3,4,11,Gold
15158.0,45,1,401.40000000000003,3,1,2,6,At-Risk
15159.0,2,30,18641.010000000002,4,4,4,12,Gold
15160.0,357,1,158.16,1,1,1,3,Churned
15163.0,18,2,304.47,4,2,1,7,Silver
15164.0,69,3,843.05,2,3,3,8,Silver
15165.0,373,1,487.75,1,1,2,4,Churned
15167.0,321,1,163.0,1,1,1,3,Churned
15168.0,26,1,106.56,3,1,1,5,At-Risk
15171.0,331,1,1289.5,1,1,3,5,At-Risk
15172.0,9,5,1624.05,4,4,3,11,Gold
15174.0,323,1,135.75,1,1,1,3,Churned
15175.0,72,1,224.14,2,1,1,4,Churned
15178.0,260,1,40.5,1,1,1,3,Churned
15179.0,18,5,2206.95,4,4,4,12,Gold
15180.0,367,1,87.5,1,1,1,3,Churned
15181.0,66,3,689.4799999999999,2,3,3,8,Silver
15182.0,154,2,622.85,1,2,2,5,At-Risk
15184.0,29,2,406.76,3,2,2,7,Silver
15185.0,70,1,310.62,2,1,2,5,At-Risk
15186.0,14,2,411.41,4,2,2,8,Silver
15187.0,2,16,4777.18,4,4,4,12,Gold
15189.0,1,41,16225.39,4,4,4,12,Gold
15192.0,120,3,1044.32,2,3,3,8,Silver
15193.0,61,1,499.32,2,1,2,5,At-Risk
15194.0,3,15,7616.53,4,4,4,12,Gold
15195.0,3,1,3861.0,4,1,4,9,Silver
15197.0,11,3,1079.6100000000001,4,3,3,10,Gold
15198.0,92,2,193.64,2,2,1,5,At-Risk
15199.0,59,4,1268.7,2,3,3,8,Silver
15201.0,87,5,1236.54,2,4,3,9,Silver
15203.0,26,6,1827.8,3,4,4,11,Gold
15204.0,357,1,316.58,1,1,2,4,Churned
15205.0,85,2,653.24,2,2,2,6,At-Risk
15206.0,10,4,420.29999999999995,4,3,2,9,Silver
15208.0,1,5,870.12,4,4,3,11,Gold
15210.0,225,1,331.18,1,1,2,4,Churned
15211.0,60,2,894.4100000000001,2,2,3,7,Silver
15212.0,241,1,101.8,1,1,1,3,Churned
15213.0,319,2,328.35,1,2,2,5,At-Risk
15214.0,2,8,1661.44,4,4,3,11,Gold
15215.0,47,3,734.94,3,3,3,9,Silver
15216.0,88,1,96.6,2,1,1,4,Churned
15218.0,11,11,5756.89,4,4,4,12,Gold
15219.0,176,1,305.75,1,1,1,3,Churned
15220.0,52,6,1778.96,2,4,4,10,Gold
15221.0,366,1,403.25,1,1,2,4,Churned
15222.0,319,1,585.0,1,1,2,4,Churned
15223.0,226,2,755.75,1,2,3,6,At-Risk
15224.0,358,2,322.08,1,2,2,5,At-Risk
15225.0,234,1,409.40000000000003,1,1,2,4,Churned
15226.0,311,1,154.41,1,1,1,3,Churned
15227.0,37,5,1219.4,3,4,3,10,Gold
15228.0,66,4,3386.71,2,3,4,9,Silver
15230.0,239,2,429.6,1,2,2,5,At-Risk
15232.0,113,2,612.06,2,2,2,6,At-Risk
15234.0,277,1,197.0,1,1,1,3,Churned
